id,student_name,age,admission,major_id
1051,이간희,25,2020,10
1052,유연서,24,2021,5
1053,강영우,21,2024,14
1054,이희저,25,2020,9
1055,이우준,22,2023,14
1056,김주원,21,2024,12
1057,이재호,24,2021,7
1058,양채진,24,2021,6
1059,윤민우,21,2024,12
1060,김유연,26,2019,13
1061,김용진,26,2019,1
1062,주미원,20,2025,5
1063,김민민,21,2024,11
1064,안은원,25,2020,10
1065,정형환,25,2020,17
1066,윤혜연,26,2019,6
1067,이민민,24,2021,7
1068,주지빈,22,2023,13
1069,김승영,26,2019,8
1070,서세원,21,2024,10
1071,여상헌,21,2024,9
1072,박수진,20,2025,4
1073,황정관,22,2023,2
1074,신윤희,22,2023,14
1075,박승기,21,2024,13
1076,연유주,25,2020,9
1077,이병주,20,2025,17
1078,나혜경,22,2023,13
1079,강운차,20,2025,11
1080,이규호,23,2022,9
1081,김채태,25,2020,14
1082,김서현,26,2019,11
1083,정민석,23,2022,14
1084,김도진,20,2025,11
1085,박민호,22,2023,7
1086,강수연,26,2019,5
1087,정원훈,26,2019,6
1088,우예연,25,2020,7
1089,이유유,21,2024,1
1090,김다재,26,2019,10
1091,정찬현,22,2023,16
1092,윤어저,25,2020,7
1093,박면숙,24,2021,7
1094,양세진,26,2019,7
1095,최주주,23,2022,9
1096,정지서,20,2025,10
1097,임진훈,21,2024,14
1098,이혜현,23,2022,7
1099,장승석,22,2023,6
1100,김유은,26,2019,12
1101,전종진,20,2025,8
1102,김예연,23,2022,6
1103,양민승,21,2024,17
1104,오소연,20,2025,16
1105,윤이운,25,2020,7
1106,정규서,21,2024,16
1107,박준연,26,2019,15
1108,조세운,20,2025,13
1109,박주영,23,2022,10
1110,장수수,21,2024,5
1111,조우선,24,2021,11
1112,김지정,23,2022,8
1113,박종연,20,2025,7
1114,이채희,22,2023,11
1115,안병호,22,2023,10
1116,고서은,24,2021,3
1117,김덩견,22,2023,9
1118,정지현,23,2022,10
1119,윤준후,20,2025,5
1120,주지연,24,2021,10
1121,김성현,26,2019,5
1122,김유경,21,2024,14
1123,송주준,24,2021,6
1124,김서은,20,2025,14
1125,서진성,20,2025,13
1126,안희주,22,2023,5
1127,엄준석,20,2025,12
1128,김유지,26,2019,11
1129,이형운,25,2020,12
1130,박다진,26,2019,14
1131,진태민,21,2024,5
1132,최수지,25,2020,15
1133,박장주,20,2025,10
1134,신지빈,26,2019,1
1135,김재영,20,2025,10
1136,이예서,25,2020,7
1137,전종순,22,2023,16
1138,장나주,25,2020,5
1139,이성재,21,2024,2
1140,정수현,22,2023,8
1141,김홍현,21,2024,7
1142,정주전,21,2024,5
1143,배운수,23,2022,14
1144,이유예,26,2019,9
1145,김한규,22,2023,8
1146,박가연,20,2025,9
1147,송응빈,21,2024,11
1148,최주진,22,2023,6
1149,강형균,25,2020,7
1150,김혜연,20,2025,10
1151,김병긴,25,2020,9
1152,윤주영,25,2020,10
1153,이호일,26,2019,13
1154,조지연,23,2022,4
1155,김태근,26,2019,9
1156,박지원,23,2022,11
1157,김응주,25,2020,17
1158,강서민,21,2024,14
1159,황준운,25,2020,13
1160,이승희,26,2019,16
1161,강윤주,21,2024,16
1162,정사라,24,2021,5
1163,최변영,22,2023,7
1164,이휘주,21,2024,15
1165,구전성,20,2025,10
1166,이재연,26,2019,14
1167,유정준,25,2020,7
1168,김혜서,22,2023,14
1169,방문삭,20,2025,6
1170,박수은,22,2023,15
1171,강기수,20,2025,2
1172,김민희,21,2024,13
1173,안재주,24,2021,11
1174,정서연,26,2019,14
1175,채영윤,22,2023,10
1176,박소주,26,2019,12
1177,이상훈,23,2022,4
1178,차지나,20,2025,13
1179,전완은,23,2022,10
1180,박채진,24,2021,14
1181,김효현,20,2025,12
1182,김사서,22,2023,12
1183,정승연,26,2019,4
1184,이은현,23,2022,12
1185,김현진,21,2024,14
1186,신지원,22,2023,17
1187,김상현,25,2020,14
1188,김도주,25,2020,10
1189,변재호,22,2023,12
1190,강수연,21,2024,9
1191,박숭재,26,2019,6
1192,공유연,23,2022,9
1193,김승순,25,2020,7
1194,박이서,25,2020,1
1195,곽형인,22,2023,14
1196,최혜연,23,2022,9
1197,주수찬,26,2019,17
1198,김지원,21,2024,5
1199,안성제,23,2022,10
1200,김나은,20,2025,12
1201,이현본,20,2025,6
1202,양저예,20,2025,10
1203,김경균,24,2021,17
1204,김은서,26,2019,11
1205,박형호,25,2020,10
1206,김보은,23,2022,3
1207,배웅호,26,2019,5
1208,강저원,21,2024,6
1209,이세준,23,2022,13
1210,김소운,24,2021,7
1211,김긴역,24,2021,8
1212,권지현,25,2020,11
1213,성도인,26,2019,13
1214,이시연,22,2023,9
1215,강희현,20,2025,2
1216,김은민,26,2019,13
1217,권순영,23,2022,12
1218,손다서,22,2023,12
1219,김동후,23,2022,14
1220,조채현,20,2025,13
1221,김조청,20,2025,17
1222,김근저,21,2024,5
1223,윤주호,20,2025,10
1224,양나빈,26,2019,7
1225,박연현,20,2025,10
1226,김채현,26,2019,13
1227,김벙수,26,2019,11
1228,한시현,20,2025,6
1229,손민인,22,2023,12
1230,최희라,23,2022,9
1231,박숭현,23,2022,12
1232,장혀원,26,2019,5
1233,백남민,24,2021,11
1234,정혜영,24,2021,4
1235,이인현,23,2022,14
1236,김희라,24,2021,3
1237,조민슨,23,2022,13
1238,오연현,20,2025,12
1239,박봉원,24,2021,9
1240,우지진,26,2019,5
1241,이이인,21,2024,13
1242,이세린,26,2019,11
1243,신성준,22,2023,10
1244,이미정,26,2019,8
1245,고지흔,25,2020,9
1246,양미진,24,2021,7
1247,변진현,26,2019,13
1248,주혜민,26,2019,5
1249,윤지순,25,2020,14
1250,유현양,25,2020,9
1251,최상구,23,2022,14
1252,황진현,25,2020,12
1253,이현인,22,2023,13
1254,이은서,25,2020,2
1255,이청민,22,2023,12
1256,김희서,25,2020,11
1257,임요석,22,2023,13
1258,고은연,22,2023,12
1259,양라훈,20,2025,17
1260,최지희,23,2022,12
1261,김형헌,22,2023,17
1262,민차윤,23,2022,7
1263,양홍원,25,2020,6
1264,이이연,22,2023,17
1265,정면배,22,2023,6
1266,배수연,23,2022,8
1267,김태환,25,2020,7
1268,정시은,22,2023,10
1269,왕민규,26,2019,17
1270,문아서,22,2023,17
1271,정재찬,20,2025,17
1272,윤연윤,26,2019,13
1273,전진현,25,2020,10
1274,이수하,22,2023,13
1275,문강간,21,2024,17
1276,김서린,24,2021,7
1277,김형운,23,2022,16
1278,박연진,21,2024,9
1279,배겅수,22,2023,5
1280,김다연,24,2021,11
1281,강연현,24,2021,12
1282,윤주연,20,2025,14
1283,이회운,25,2020,8
1284,장서현,20,2025,14
1285,전한용,22,2023,14
1286,최서현,20,2025,1
1287,양해민,25,2020,7
1288,김서서,25,2020,3
1289,조재찬,22,2023,9
1290,문민저,24,2021,3
1291,김태호,26,2019,8
1292,양가연,25,2020,12
1293,송형모,25,2020,16
1294,이민진,21,2024,1
1295,심태군,24,2021,11
1296,구서련,22,2023,11
1297,김규석,20,2025,8
1298,김예나,25,2020,13
1299,이종환,21,2024,13
1300,마주주,20,2025,8
1301,김동재,21,2024,15
1302,인자민,22,2023,15
1303,최긴현,20,2025,12
1304,조지윤,20,2025,5
1305,지동빈,21,2024,6
1306,박주연,25,2020,11
1307,양한현,20,2025,12
1308,강미주,23,2022,7
1309,김용석,24,2021,15
1310,김서윤,21,2024,15
1311,정승진,24,2021,6
1312,김유서,26,2019,2
1313,김성현,26,2019,4
1314,김하서,26,2019,11
1315,김왕지,20,2025,6
1316,이예서,21,2024,13
1317,김겅규,25,2020,12
1318,변주서,26,2019,13
1319,박태우,21,2024,5
1320,김세연,22,2023,16
1321,전재근,26,2019,12
1322,이유은,26,2019,2
1323,박영현,25,2020,1
1324,박미린,24,2021,7
1325,박선진,21,2024,13
1326,조이주,25,2020,12
1327,이진호,22,2023,8
1328,조지현,21,2024,12
1329,박민우,23,2022,6
1330,유서은,20,2025,14
1331,노상환,25,2020,6
1332,김지윤,23,2022,9
1333,김주모,24,2021,6
1334,박다연,24,2021,12
1335,이민혁,22,2023,12
1336,백세원,20,2025,16
1337,서홍원,21,2024,9
1338,이희저,21,2024,13
1339,임재준,21,2024,14
1340,김서경,26,2019,7
1341,이연연,20,2025,7
1342,주민린,26,2019,11
1343,이순호,23,2022,11
1344,김규지,26,2019,16
1345,류지성,26,2019,2
1346,백병연,24,2021,17
1347,김태승,21,2024,17
1348,임주이,25,2020,15
1349,송홍석,22,2023,13
1350,김서현,21,2024,13
1351,김지준,24,2021,13
1352,홍지현,22,2023,5
1353,윤균섭,20,2025,9
1354,배세희,24,2021,9
1355,정의진,26,2019,9
1356,이지진,24,2021,9
1357,김재운,25,2020,9
1358,최하인,21,2024,17
1359,강원연,23,2022,12
1360,신저영,24,2021,14
1361,임연슨,22,2023,4
1362,김시서,26,2019,11
1363,이요진,20,2025,1
1364,전규연,26,2019,5
1365,김긍숙,23,2022,12
1366,신수연,20,2025,5
1367,이성순,25,2020,3
1368,이재연,20,2025,9
1369,이면원,22,2023,4
1370,유현연,24,2021,17
1371,서원운,23,2022,9
1372,윤혜민,20,2025,6
1373,오성랭,24,2021,6
1374,박민빈,24,2021,11
1375,김주한,23,2022,7
1376,오채원,24,2021,13
1377,최용진,24,2021,11
1378,신혜연,26,2019,6
1379,전준모,23,2022,12
1380,김가희,26,2019,14
1381,이정규,21,2024,12
1382,이유빈,24,2021,10
1383,조효택,26,2019,7
1384,홍현은,23,2022,13
1385,박항석,21,2024,2
1386,김수연,20,2025,6
1387,김승하,22,2023,6
1388,백인진,24,2021,7
1389,김전서,24,2021,13
1390,추은서,24,2021,14
1391,손성인,23,2022,16
1392,박예빈,25,2020,7
1393,정필연,22,2023,14
1394,서시은,23,2022,12
1395,정연현,25,2020,11
1396,김지연,24,2021,11
1397,김형웅,24,2021,13
1398,권희은,20,2025,10
1399,문긴중,21,2024,9
1400,박연연,25,2020,16
1401,박홍현,20,2025,12
1402,하주솔,21,2024,4
1403,양영혼,25,2020,5
1404,차주지,21,2024,14
1405,우운찬,25,2020,16
1406,하주우,22,2023,5
1407,서태현,20,2025,5
1408,이나안,22,2023,5
1409,최승긴,21,2024,11
1410,이수원,24,2021,8
1411,손문우,20,2025,10
1412,최혜린,23,2022,7
1413,박재규,21,2024,5
1414,전가은,21,2024,11
1415,김준현,22,2023,11
1416,김저원,26,2019,12
1417,김태호,25,2020,9
1418,김유채,26,2019,11
1419,차영진,21,2024,15
1420,심민우,20,2025,10
1421,황기랙,22,2023,5
1422,이서연,21,2024,8
1423,최영재,24,2021,5
1424,김희현,23,2022,6
1425,고종한,20,2025,2
1426,장이빈,22,2023,14
1427,권태진,22,2023,16
1428,최민빈,26,2019,8
1429,김견호,23,2022,9
1430,정시린,21,2024,10
1431,김상혁,20,2025,3
1432,이유민,26,2019,5
1433,김호윤,20,2025,4
1434,이지원,20,2025,5
1435,조재규,21,2024,14
1436,조승현,20,2025,10
1437,정관호,24,2021,13
1438,김주은,25,2020,1
1439,이동의,20,2025,12
1440,이민진,21,2024,16
1441,안희오,25,2020,2
1442,소수진,22,2023,7
1443,임재민,21,2024,17
1444,김새영,21,2024,7
1445,우준창,23,2022,14
1446,이혜저,24,2021,13
1447,김재준,23,2022,12
1448,신시시,21,2024,11
1449,정동지,24,2021,13
1450,김수지,21,2024,14
1451,황준호,22,2023,10
1452,이수영,26,2019,9
1453,김준철,25,2020,17
1454,유애라,21,2024,12
1455,임산서,22,2023,12
1456,김은주,26,2019,17
1457,황승긍,21,2024,10
1458,신시수,22,2023,3
1459,최연희,22,2023,8
1460,이연윤,24,2021,6
1461,최홍모,23,2022,9
1462,한민혜,23,2022,7
1463,김희원,25,2020,13
1464,김가시,26,2019,11
1465,박운석,25,2020,12
1466,유희재,22,2023,5
1467,김민주,22,2023,9
1468,정소인,20,2025,2
1469,윤영현,26,2019,12
1470,한서라,23,2022,5
1471,이한준,21,2024,12
1472,최연연,23,2022,14
1473,김성성,23,2022,3
1474,최소원,26,2019,9
1475,김휘벅,26,2019,6
1476,김효민,24,2021,6
1477,김강오,24,2021,10
1478,김나현,23,2022,9
1479,김재환,22,2023,2
1480,안현원,22,2023,14
1481,김성민,22,2023,8
1482,오주안,20,2025,17
1483,김형제,23,2022,14
1484,김주서,21,2024,5
1485,박재민,26,2019,1
1486,최성인,25,2020,14
1487,박승석,26,2019,12
1488,김수나,24,2021,13
1489,김성후,20,2025,15
1490,전지리,26,2019,6
1491,김유웅,26,2019,16
1492,정다서,22,2023,11
1493,윤겅성,22,2023,4
1494,박수진,22,2023,8
1495,정세운,25,2020,8
1496,이나경,26,2019,9
1497,이진문,20,2025,7
1498,노예지,25,2020,8
1499,김창섭,22,2023,13
1500,나수주,21,2024,11
1501,황진석,23,2022,5
1502,이예아,23,2022,10
1503,손경은,22,2023,10
1504,박가진,23,2022,13
1505,오면주,22,2023,13
1506,유혜은,25,2020,6
1507,윤훈청,23,2022,2
1508,서혜나,21,2024,6
1509,윤민우,25,2020,5
1510,정지연,20,2025,7
1511,김승운,24,2021,7
1512,이유연,21,2024,16
1513,김윤인,23,2022,14
1514,이연희,22,2023,12
1515,정당민,24,2021,7
1516,배수서,22,2023,12
1517,김회민,26,2019,12
1518,이승인,20,2025,14
1519,강성우,24,2021,13
1520,권수현,24,2021,5
1521,유민영,24,2021,7
1522,허시주,21,2024,4
1523,김성영,26,2019,2
1524,문수원,26,2019,14
1525,김상진,20,2025,3
1526,임수빈,25,2020,12
1527,김태준,25,2020,17
1528,차보연,23,2022,6
1529,박승석,25,2020,10
1530,오자영,20,2025,14
1531,심경훈,20,2025,13
1532,정민경,23,2022,11
1533,김고구,21,2024,10
1534,문소예,21,2024,7
1535,이횽연,21,2024,12
1536,노지진,25,2020,13
1537,박성석,20,2025,13
1538,변소은,23,2022,11
1539,손지환,24,2021,9
1540,김수나,24,2021,8
1541,이항현,22,2023,13
1542,엄수현,21,2024,5
1543,강용수,22,2023,3
1544,박혜영,20,2025,14
1545,김장현,20,2025,9
1546,정유연,25,2020,16
1547,김윤성,23,2022,7
1548,장민윤,24,2021,10
1549,박긴시,21,2024,7
1550,김채은,20,2025,12
1551,전주호,23,2022,12
1552,송소주,26,2019,7
1553,권순현,22,2023,17
1554,이주연,21,2024,3
1555,서한권,23,2022,11
1556,유규비,20,2025,8
1557,최세수,26,2019,17
1558,정사영,20,2025,2
1559,임지호,23,2022,11
1560,김나경,22,2023,13
1561,박균현,25,2020,2
1562,전서은,24,2021,17
1563,이성우,24,2021,13
1564,이은하,20,2025,16
1565,홍재현,20,2025,6
1566,윤유빈,22,2023,17
1567,정종운,21,2024,11
1568,이희연,21,2024,4
1569,박제규,26,2019,12
1570,황혜진,23,2022,14
1571,최변헌,24,2021,2
1572,조유빈,22,2023,5
1573,김후순,26,2019,16
1574,박유진,24,2021,14
1575,최진환,22,2023,14
1576,오지연,20,2025,17
1577,남경한,20,2025,13
1578,김현민,24,2021,11
1579,이현연,24,2021,12
1580,최소경,21,2024,14
1581,최거준,22,2023,4
1582,김민하,23,2022,13
1583,조동환,24,2021,13
1584,박소수,25,2020,15
1585,김진현,25,2020,3
1586,강서진,25,2020,12
1587,권대긴,22,2023,12
1588,김다빈,20,2025,8
1589,오상과,22,2023,5
1590,이해민,25,2020,11
1591,송면재,20,2025,14
1592,박재희,25,2020,10
1593,김성도,22,2023,3
1594,양윤린,22,2023,3
1595,이운원,20,2025,10
1596,허지서,25,2020,12
1597,박성운,23,2022,12
1598,조예인,21,2024,14
1599,조재찬,20,2025,12
1600,김유희,25,2020,13
1601,김주재,25,2020,11
1602,김은라,24,2021,12
1603,허동한,26,2019,5
1604,류성경,26,2019,13
1605,정숭민,20,2025,13
1606,성저린,22,2023,7
1607,김현민,20,2025,13
1608,김보현,21,2024,12
1609,신성영,25,2020,16
1610,신주수,22,2023,17
1611,최민규,24,2021,5
1612,임서원,25,2020,14
1613,노성번,21,2024,7
1614,박희견,21,2024,3
1615,정면석,23,2022,7
1616,김지경,24,2021,14
1617,김제지,25,2020,13
1618,박수윤,24,2021,13
1619,안성운,24,2021,3
1620,주어지,20,2025,13
1621,이동진,21,2024,13
1622,문혜연,23,2022,17
1623,이수효,22,2023,12
1624,조승린,21,2024,8
1625,손현견,22,2023,15
1626,장하주,23,2022,1
1627,김시연,26,2019,17
1628,이시저,23,2022,14
1629,유옹배,22,2023,6
1630,차원현,23,2022,10
1631,조도우,23,2022,5
1632,정은민,26,2019,11
1633,김성헉,23,2022,17
1634,김연빈,21,2024,4
1635,최홍래,22,2023,8
1636,정승연,24,2021,12
1637,김준유,25,2020,11
1638,반주원,20,2025,11
1639,최지헌,26,2019,11
1640,김채민,21,2024,5
1641,권세윤,20,2025,12
1642,박소라,25,2020,9
1643,박희도,21,2024,13
1644,주주경,25,2020,2
1645,김병휘,24,2021,2
1646,오아현,24,2021,11
1647,권태교,22,2023,9
1648,이나희,22,2023,11
1649,홍저운,24,2021,12
1650,강예원,25,2020,13
1651,전성현,20,2025,17
1652,김성현,21,2024,16
1653,이재료,24,2021,17
1654,최은현,26,2019,13
1655,오민운,23,2022,10
1656,한유하,20,2025,5
1657,구해연,21,2024,14
1658,윤지영,25,2020,5
1659,신상빈,22,2023,9
1660,김은연,25,2020,5
1661,박승완,20,2025,13
1662,박서연,20,2025,14
1663,전승섭,24,2021,7
1664,강나린,23,2022,17
1665,천성운,20,2025,13
1666,박이은,26,2019,10
1667,지벙운,22,2023,5
1668,정지재,22,2023,11
1669,이동환,25,2020,13
1670,이수민,20,2025,14
1671,오종석,24,2021,17
1672,이다민,26,2019,4
1673,김승진,20,2025,12
1674,박규빈,23,2022,7
1675,김요훈,24,2021,13
1676,홍민경,23,2022,11
1677,서조연,20,2025,11
1678,정지연,23,2022,12
1679,김지현,25,2020,15
1680,이지지,20,2025,13
1681,이병재,26,2019,12
1682,진혜연,21,2024,8
1683,이민배,20,2025,12
1684,허서현,22,2023,5
1685,박영찬,24,2021,13
1686,장민하,26,2019,9
1687,박재타,25,2020,9
1688,최어원,26,2019,9
1689,정희태,24,2021,11
1690,김은희,20,2025,13
1691,성찬현,24,2021,7
1692,신채연,20,2025,16
1693,김현인,21,2024,6
1694,박은린,21,2024,7
1695,한채석,26,2019,16
1696,노하연,25,2020,14
1697,우민구,21,2024,4
1698,김서연,21,2024,8
1699,윤유원,21,2024,8
1700,임수저,25,2020,11
1701,최이현,20,2025,13
1702,김나연,22,2023,7
1703,원긴조,21,2024,7
1704,오하나,25,2020,9
1705,이지규,21,2024,7
1706,황지진,24,2021,7
1707,원진석,26,2019,13
1708,김은나,26,2019,8
1709,박성형,25,2020,8
1710,조유주,21,2024,5
1711,박윤후,24,2021,10
1712,고지연,26,2019,7
1713,유청준,20,2025,17
1714,박승린,25,2020,13
1715,진현지,21,2024,9
1716,한도주,25,2020,11
1717,강성영,26,2019,12
1718,최세진,22,2023,11
1719,소만환,26,2019,16
1720,장수연,21,2024,14
1721,서긴준,23,2022,5
1722,민다혜,20,2025,13
1723,김송현,25,2020,17
1724,강수소,26,2019,7
1725,유벙성,23,2022,8
1726,손지희,22,2023,12
1727,이지한,21,2024,3
1728,이다연,23,2022,11
1729,양해긴,26,2019,6
1730,황수현,21,2024,8
1731,이도현,22,2023,12
1732,서예은,20,2025,14
1733,지청수,22,2023,13
1734,문최연,24,2021,10
1735,이민현,20,2025,8
1736,한혜향,22,2023,13
1737,최재현,26,2019,10
1738,조민원,23,2022,15
1739,박진서,26,2019,6
1740,임채전,22,2023,12
1741,제재형,20,2025,3
1742,김서빈,22,2023,9
1743,정용민,26,2019,13
1744,정예른,24,2021,4
1745,김성원,26,2019,12
1746,박슨원,23,2022,14
1747,심민호,25,2020,5
1748,김새연,21,2024,17
1749,이재윤,20,2025,7
1750,박채연,24,2021,11
1751,조효환,25,2020,8
1752,정리연,24,2021,9
1753,진도준,26,2019,14
1754,이윤서,21,2024,11
1755,박태은,22,2023,10
1756,이윤미,22,2023,14
1757,김성년,21,2024,12
1758,윤다현,26,2019,15
1759,박형형,24,2021,13
1760,장유원,26,2019,3
1761,남준수,23,2022,15
1762,박아주,25,2020,14
1763,김균현,21,2024,11
1764,엄태인,26,2019,9
1765,이문긴,23,2022,9
1766,이지민,21,2024,12
1767,이시로,20,2025,5
1768,최윤은,24,2021,6
1769,신재인,26,2019,8
1770,한시경,26,2019,8
1771,문진슨,20,2025,9
1772,김유현,20,2025,5
1773,문동회,23,2022,6
1774,권희윤,25,2020,10
1775,전영우,21,2024,11
1776,전다서,20,2025,10
1777,오정상,21,2024,6
1778,고미은,23,2022,11
1779,양주관,24,2021,13
1780,정슨연,24,2021,10
1781,문성혁,20,2025,9
1782,백지혜,26,2019,1
1783,정의제,21,2024,14
1784,전지늘,22,2023,11
1785,장주해,21,2024,10
1786,최주은,21,2024,9
1787,윤창천,23,2022,9
1788,전예빈,25,2020,17
1789,윤요현,20,2025,10
1790,최승운,20,2025,5
1791,서성민,26,2019,14
1792,정희현,24,2021,11
1793,김태성,21,2024,12
1794,김세연,20,2025,4
1795,천현우,21,2024,11
1796,이다현,24,2021,14
1797,구봉빈,20,2025,5
1798,이윤원,22,2023,9
1799,김승현,21,2024,14
1800,김지인,25,2020,12
1801,이겅규,20,2025,7
